age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,term_deposit,Risk_Status
49,technician,divorced,secondary,no,-403,no,yes,cellular,21.0,jul,482.0,2.0,-1.0,0.0,unknown,no,High Risk
36,blue-collar,married,secondary,no,1654,yes,yes,cellular,21.0,jul,167.0,2.0,-1.0,0.0,unknown,no,High Risk
38,admin.,married,primary,no,-175,yes,no,telephone,21.0,jul,86.0,9.0,-1.0,0.0,unknown,no,High Risk
47,technician,married,secondary,no,-18,yes,no,telephone,21.0,jul,105.0,2.0,-1.0,0.0,unknown,no,High Risk
45,management,divorced,tertiary,no,54,no,yes,cellular,21.0,jul,34.0,3.0,-1.0,0.0,unknown,no,High Risk
33,management,married,tertiary,no,1,yes,yes,cellular,21.0,jul,551.0,8.0,-1.0,0.0,unknown,no,High Risk
57,blue-collar,married,secondary,no,-898,yes,yes,cellular,21.0,jul,322.0,3.0,-1.0,0.0,unknown,no,High Risk
33,technician,married,secondary,no,-160,yes,no,cellular,21.0,jul,898.0,5.0,-1.0,0.0,unknown,no,High Risk
32,technician,married,tertiary,no,-1053,yes,no,cellular,21.0,jul,357.0,3.0,-1.0,0.0,unknown,no,High Risk
47,management,married,tertiary,no,393,yes,yes,cellular,21.0,jul,419.0,2.0,-1.0,0.0,unknown,no,High Risk
25,services,single,secondary,no,79,no,yes,cellular,21.0,jul,24.0,28.0,-1.0,0.0,unknown,no,High Risk
38,services,married,secondary,yes,-433,yes,no,cellular,21.0,jul,111.0,2.0,-1.0,0.0,unknown,no,High Risk
32,blue-collar,married,secondary,no,-249,yes,yes,cellular,21.0,jul,189.0,3.0,-1.0,0.0,unknown,no,High Risk
47,blue-collar,married,primary,no,236,no,yes,cellular,22.0,jul,166.0,2.0,-1.0,0.0,unknown,no,High Risk
30,blue-collar,married,primary,no,1,yes,yes,telephone,22.0,jul,80.0,2.0,-1.0,0.0,unknown,no,High Risk
58,unemployed,married,tertiary,no,0,no,yes,cellular,22.0,jul,85.0,3.0,-1.0,0.0,unknown,no,High Risk
33,management,single,tertiary,no,-149,yes,no,cellular,22.0,jul,383.0,3.0,-1.0,0.0,unknown,no,High Risk
34,services,married,secondary,no,145,no,yes,cellular,22.0,jul,152.0,2.0,-1.0,0.0,unknown,no,High Risk
55,management,married,tertiary,no,36,no,yes,cellular,22.0,jul,46.0,3.0,-1.0,0.0,unknown,no,High Risk
36,admin.,married,secondary,no,1733,no,yes,cellular,22.0,jul,204.0,3.0,-1.0,0.0,unknown,no,High Risk
54,entrepreneur,married,tertiary,no,651,yes,yes,cellular,22.0,jul,121.0,2.0,-1.0,0.0,unknown,no,High Risk
43,management,divorced,tertiary,no,-496,yes,yes,cellular,22.0,jul,420.0,3.0,-1.0,0.0,unknown,no,High Risk
56,retired,married,primary,no,161,no,yes,cellular,22.0,jul,121.0,2.0,-1.0,0.0,unknown,no,High Risk
32,management,married,tertiary,no,578,no,yes,cellular,22.0,jul,29.0,2.0,-1.0,0.0,unknown,no,High Risk
45,technician,married,secondary,no,-847,no,yes,cellular,22.0,jul,312.0,1.0,-1.0,0.0,unknown,no,High Risk
27,blue-collar,married,primary,no,202,no,yes,cellular,22.0,jul,41.0,1.0,-1.0,0.0,unknown,no,High Risk
43,admin.,married,secondary,no,-17,yes,no,cellular,22.0,jul,76.0,1.0,-1.0,0.0,unknown,no,High Risk
60,retired,single,secondary,no,-330,no,yes,cellular,22.0,jul,69.0,6.0,-1.0,0.0,unknown,no,High Risk
37,retired,married,secondary,no,-252,no,no,cellular,22.0,jul,438.0,3.0,-1.0,0.0,unknown,no,High Risk
30,admin.,married,secondary,no,32,yes,yes,cellular,22.0,jul,163.0,1.0,-1.0,0.0,unknown,no,High Risk
37,admin.,divorced,tertiary,no,0,yes,yes,cellular,22.0,jul,139.0,3.0,-1.0,0.0,unknown,no,High Risk
51,technician,divorced,secondary,yes,-113,no,yes,cellular,22.0,jul,314.0,4.0,-1.0,0.0,unknown,no,High Risk
37,technician,single,secondary,no,-59,yes,no,cellular,22.0,jul,70.0,1.0,-1.0,0.0,unknown,no,High Risk
30,services,married,secondary,no,44,yes,yes,cellular,22.0,jul,90.0,1.0,-1.0,0.0,unknown,no,High Risk
42,technician,divorced,secondary,no,-263,yes,no,cellular,22.0,jul,307.0,1.0,-1.0,0.0,unknown,no,High Risk
29,technician,single,secondary,no,-496,yes,yes,cellular,22.0,jul,422.0,8.0,-1.0,0.0,unknown,no,High Risk
29,blue-collar,married,secondary,no,210,no,yes,cellular,22.0,jul,518.0,1.0,-1.0,0.0,unknown,no,High Risk
43,technician,married,tertiary,no,788,no,yes,cellular,22.0,jul,168.0,3.0,-1.0,0.0,unknown,no,High Risk
34,management,single,tertiary,no,27,no,yes,cellular,22.0,jul,255.0,1.0,-1.0,0.0,unknown,no,High Risk
36,management,divorced,tertiary,no,81,no,yes,cellular,22.0,jul,560.0,1.0,-1.0,0.0,unknown,yes,High Risk
39,services,married,secondary,no,-378,yes,yes,cellular,22.0,jul,132.0,6.0,-1.0,0.0,unknown,no,High Risk
28,technician,single,secondary,no,0,no,yes,cellular,22.0,jul,188.0,2.0,-1.0,0.0,unknown,no,High Risk
43,admin.,married,secondary,no,2,yes,yes,cellular,22.0,jul,254.0,1.0,-1.0,0.0,unknown,no,High Risk
60,retired,divorced,primary,no,-137,yes,no,cellular,22.0,jul,152.0,1.0,-1.0,0.0,unknown,no,High Risk
42,management,married,tertiary,no,1336,yes,yes,cellular,22.0,jul,65.0,1.0,-1.0,0.0,unknown,no,High Risk
37,blue-collar,single,primary,no,0,yes,yes,cellular,22.0,jul,118.0,1.0,-1.0,0.0,unknown,no,High Risk
47,technician,single,secondary,no,-504,no,yes,cellular,22.0,jul,108.0,1.0,-1.0,0.0,unknown,no,High Risk
35,management,married,tertiary,yes,8,yes,no,cellular,22.0,jul,56.0,3.0,-1.0,0.0,unknown,no,High Risk
27,admin.,married,secondary,no,-790,yes,no,cellular,22.0,jul,273.0,4.0,-1.0,0.0,unknown,no,High Risk
29,blue-collar,married,primary,no,-235,yes,no,cellular,22.0,jul,189.0,1.0,-1.0,0.0,unknown,no,High Risk
31,blue-collar,married,secondary,no,80,yes,yes,cellular,22.0,jul,271.0,1.0,-1.0,0.0,unknown,no,High Risk
51,admin.,married,secondary,no,194,no,yes,cellular,22.0,jul,71.0,2.0,-1.0,0.0,unknown,no,High Risk
48,admin.,married,secondary,no,-379,yes,no,cellular,22.0,jul,599.0,2.0,-1.0,0.0,unknown,no,High Risk
30,entrepreneur,married,secondary,no,-346,yes,yes,cellular,22.0,jul,88.0,1.0,-1.0,0.0,unknown,no,High Risk
49,unemployed,married,secondary,no,136,no,yes,cellular,22.0,jul,246.0,1.0,-1.0,0.0,unknown,no,High Risk
27,management,single,tertiary,no,3,yes,yes,cellular,22.0,jul,506.0,1.0,-1.0,0.0,unknown,no,High Risk
34,admin.,married,secondary,no,0,no,yes,cellular,22.0,jul,136.0,2.0,-1.0,0.0,unknown,no,High Risk
28,self-employed,married,tertiary,no,476,no,yes,cellular,22.0,jul,630.0,1.0,-1.0,0.0,unknown,no,High Risk
30,management,single,tertiary,no,14,no,yes,cellular,22.0,jul,90.0,1.0,-1.0,0.0,unknown,no,High Risk
57,blue-collar,married,secondary,no,0,no,yes,cellular,22.0,jul,127.0,2.0,-1.0,0.0,unknown,no,High Risk
53,management,married,secondary,no,0,yes,yes,cellular,22.0,jul,59.0,1.0,-1.0,0.0,unknown,no,High Risk
60,housemaid,married,primary,no,0,no,yes,telephone,22.0,jul,124.0,1.0,-1.0,0.0,unknown,no,High Risk
47,management,single,tertiary,no,-295,no,yes,cellular,22.0,jul,333.0,2.0,-1.0,0.0,unknown,no,High Risk
37,technician,married,secondary,no,54,yes,yes,cellular,22.0,jul,106.0,2.0,-1.0,0.0,unknown,no,High Risk
49,blue-collar,married,primary,no,247,no,yes,cellular,22.0,jul,283.0,1.0,-1.0,0.0,unknown,no,High Risk
33,blue-collar,married,secondary,no,1924,yes,yes,cellular,22.0,jul,81.0,1.0,-1.0,0.0,unknown,no,High Risk
44,management,married,tertiary,no,-199,yes,no,telephone,22.0,jul,261.0,12.0,-1.0,0.0,unknown,no,High Risk
50,management,married,secondary,no,-1,no,no,cellular,22.0,jul,139.0,1.0,-1.0,0.0,unknown,no,High Risk
42,management,divorced,tertiary,no,621,no,yes,cellular,22.0,jul,87.0,2.0,-1.0,0.0,unknown,no,High Risk
43,blue-collar,married,primary,yes,0,no,yes,cellular,22.0,jul,431.0,8.0,-1.0,0.0,unknown,no,High Risk
52,management,single,tertiary,no,269,no,yes,cellular,22.0,jul,86.0,1.0,-1.0,0.0,unknown,no,High Risk
30,entrepreneur,single,tertiary,no,676,no,yes,cellular,22.0,jul,214.0,1.0,-1.0,0.0,unknown,no,High Risk
26,technician,single,secondary,no,1842,yes,yes,cellular,22.0,jul,611.0,1.0,-1.0,0.0,unknown,no,High Risk
59,housemaid,married,primary,no,5,no,yes,telephone,22.0,jul,204.0,2.0,-1.0,0.0,unknown,no,High Risk
52,blue-collar,married,secondary,no,5275,no,yes,cellular,22.0,jul,1029.0,3.0,-1.0,0.0,unknown,no,High Risk
32,services,single,tertiary,no,143,yes,yes,cellular,22.0,jul,115.0,3.0,-1.0,0.0,unknown,no,High Risk
33,management,married,tertiary,no,149,yes,yes,cellular,22.0,jul,153.0,1.0,-1.0,0.0,unknown,no,High Risk
35,blue-collar,married,secondary,no,162,no,yes,cellular,22.0,jul,675.0,2.0,-1.0,0.0,unknown,no,High Risk
29,technician,single,unknown,no,0,no,yes,cellular,22.0,jul,338.0,6.0,-1.0,0.0,unknown,no,High Risk
32,admin.,married,secondary,no,57,no,yes,cellular,22.0,jul,50.0,2.0,-1.0,0.0,unknown,no,High Risk
57,technician,married,secondary,no,272,no,yes,telephone,22.0,jul,563.0,1.0,-1.0,0.0,unknown,no,High Risk
27,blue-collar,single,secondary,no,-247,no,yes,cellular,22.0,jul,264.0,1.0,-1.0,0.0,unknown,no,High Risk
51,blue-collar,married,secondary,no,0,yes,yes,cellular,22.0,jul,124.0,2.0,-1.0,0.0,unknown,no,High Risk
52,entrepreneur,divorced,secondary,no,105,no,yes,telephone,22.0,jul,275.0,4.0,-1.0,0.0,unknown,no,High Risk
55,services,divorced,secondary,yes,-404,yes,no,cellular,22.0,jul,502.0,3.0,-1.0,0.0,unknown,no,High Risk
39,management,married,tertiary,no,-124,no,yes,cellular,22.0,jul,182.0,1.0,-1.0,0.0,unknown,no,High Risk
45,admin.,married,secondary,no,644,no,yes,telephone,22.0,jul,92.0,1.0,-1.0,0.0,unknown,no,High Risk
26,technician,single,secondary,no,-525,yes,yes,cellular,22.0,jul,417.0,1.0,-1.0,0.0,unknown,no,High Risk
27,services,single,secondary,yes,-1,no,no,cellular,22.0,jul,60.0,2.0,-1.0,0.0,unknown,no,High Risk
50,blue-collar,married,secondary,no,2013,no,yes,cellular,22.0,jul,226.0,1.0,-1.0,0.0,unknown,no,High Risk
60,retired,married,secondary,no,1339,no,yes,cellular,22.0,jul,137.0,1.0,-1.0,0.0,unknown,no,High Risk
57,services,divorced,secondary,no,14,no,yes,cellular,22.0,jul,445.0,2.0,-1.0,0.0,unknown,no,High Risk
34,blue-collar,divorced,secondary,no,2551,yes,yes,cellular,22.0,jul,1408.0,2.0,-1.0,0.0,unknown,no,High Risk
51,management,divorced,tertiary,no,0,no,yes,cellular,22.0,jul,176.0,4.0,-1.0,0.0,unknown,no,High Risk
43,services,divorced,secondary,no,957,no,yes,cellular,22.0,jul,145.0,4.0,-1.0,0.0,unknown,no,High Risk
31,blue-collar,married,primary,no,-81,yes,no,cellular,22.0,jul,261.0,1.0,-1.0,0.0,unknown,no,High Risk
36,management,married,tertiary,no,348,no,yes,cellular,22.0,jul,307.0,1.0,-1.0,0.0,unknown,no,High Risk
57,entrepreneur,married,unknown,no,975,yes,yes,cellular,22.0,jul,236.0,4.0,-1.0,0.0,unknown,no,High Risk
29,technician,single,secondary,no,-247,no,yes,cellular,22.0,jul,211.0,1.0,-1.0,0.0,unknown,no,High Risk
45,blue-collar,married,secondary,no,2926,yes,yes,cellular,22.0,jul,477.0,2.0,-1.0,0.0,unknown,no,High Risk
36,admin.,single,secondary,no,-301,no,yes,cellular,22.0,jul,312.0,3.0,-1.0,0.0,unknown,no,High Risk
44,services,married,primary,no,440,no,yes,telephone,22.0,jul,249.0,21.0,-1.0,0.0,unknown,no,High Risk
26,services,single,secondary,yes,0,no,yes,cellular,22.0,jul,240.0,10.0,-1.0,0.0,unknown,no,High Risk
33,blue-collar,married,secondary,no,-130,yes,no,cellular,22.0,jul,124.0,2.0,-1.0,0.0,unknown,no,High Risk
50,technician,divorced,secondary,no,-556,yes,yes,cellular,22.0,jul,270.0,2.0,-1.0,0.0,unknown,no,High Risk
28,technician,single,tertiary,no,968,no,yes,cellular,22.0,jul,470.0,2.0,-1.0,0.0,unknown,no,High Risk
30,blue-collar,married,secondary,no,791,yes,yes,cellular,22.0,jul,137.0,2.0,-1.0,0.0,unknown,no,High Risk
26,services,married,secondary,no,-379,yes,yes,cellular,22.0,jul,1237.0,7.0,-1.0,0.0,unknown,yes,High Risk
52,management,married,secondary,no,-588,yes,no,cellular,22.0,jul,81.0,4.0,-1.0,0.0,unknown,no,High Risk
54,technician,divorced,secondary,no,-369,no,no,cellular,22.0,jul,246.0,4.0,-1.0,0.0,unknown,no,High Risk
38,admin.,single,secondary,no,-327,no,no,cellular,22.0,jul,345.0,5.0,-1.0,0.0,unknown,no,High Risk
35,management,married,tertiary,no,-196,yes,no,cellular,22.0,jul,216.0,2.0,-1.0,0.0,unknown,no,High Risk
26,management,single,secondary,no,-38,no,no,cellular,22.0,jul,443.0,2.0,-1.0,0.0,unknown,no,High Risk
32,management,married,tertiary,no,663,no,yes,cellular,22.0,jul,62.0,3.0,-1.0,0.0,unknown,no,High Risk
60,blue-collar,married,secondary,no,-223,no,yes,cellular,22.0,jul,282.0,2.0,-1.0,0.0,unknown,no,High Risk
43,blue-collar,single,primary,no,189,no,yes,telephone,22.0,jul,97.0,15.0,-1.0,0.0,unknown,no,High Risk
32,technician,married,secondary,no,268,yes,yes,cellular,22.0,jul,102.0,5.0,-1.0,0.0,unknown,no,High Risk
59,blue-collar,married,secondary,no,786,no,yes,cellular,22.0,jul,44.0,4.0,-1.0,0.0,unknown,no,High Risk
34,blue-collar,single,secondary,no,-199,no,no,cellular,22.0,jul,78.0,10.0,-1.0,0.0,unknown,no,High Risk
59,services,married,secondary,no,292,no,yes,cellular,22.0,jul,246.0,4.0,-1.0,0.0,unknown,no,High Risk
25,admin.,married,secondary,no,7,yes,yes,cellular,22.0,jul,209.0,3.0,-1.0,0.0,unknown,no,High Risk
50,admin.,married,secondary,no,-779,yes,yes,cellular,22.0,jul,112.0,2.0,-1.0,0.0,unknown,no,High Risk
31,admin.,married,secondary,no,-241,yes,no,cellular,22.0,jul,1287.0,5.0,-1.0,0.0,unknown,no,High Risk
45,blue-collar,married,secondary,no,2071,no,yes,telephone,22.0,jul,1148.0,2.0,-1.0,0.0,unknown,no,High Risk
34,blue-collar,married,secondary,no,1650,yes,yes,telephone,22.0,jul,351.0,11.0,-1.0,0.0,unknown,no,High Risk
27,blue-collar,married,primary,no,300,no,yes,cellular,22.0,jul,209.0,2.0,-1.0,0.0,unknown,no,High Risk
46,services,married,secondary,no,-119,yes,no,cellular,22.0,jul,151.0,3.0,-1.0,0.0,unknown,no,High Risk
42,blue-collar,married,primary,no,-119,yes,no,cellular,22.0,jul,167.0,3.0,-1.0,0.0,unknown,no,High Risk
48,technician,divorced,tertiary,no,113,no,yes,cellular,22.0,jul,38.0,1.0,-1.0,0.0,unknown,no,High Risk
34,blue-collar,married,secondary,yes,-7,yes,no,cellular,22.0,jul,143.0,5.0,-1.0,0.0,unknown,no,High Risk
58,housemaid,married,primary,no,1310,yes,yes,cellular,22.0,jul,1226.0,2.0,-1.0,0.0,unknown,no,High Risk
53,admin.,divorced,secondary,no,223,yes,yes,cellular,22.0,jul,534.0,1.0,-1.0,0.0,unknown,no,High Risk
33,housemaid,married,secondary,no,0,yes,yes,cellular,23.0,jul,85.0,13.0,-1.0,0.0,unknown,no,High Risk
56,technician,married,secondary,no,205,no,yes,cellular,23.0,jul,442.0,2.0,-1.0,0.0,unknown,no,High Risk
50,services,married,secondary,no,2362,yes,yes,cellular,23.0,jul,59.0,4.0,-1.0,0.0,unknown,no,High Risk
32,admin.,married,secondary,no,1539,yes,yes,cellular,23.0,jul,218.0,2.0,-1.0,0.0,unknown,no,High Risk
39,housemaid,married,secondary,no,1029,yes,yes,cellular,23.0,jul,133.0,3.0,-1.0,0.0,unknown,no,High Risk
44,blue-collar,married,primary,no,-89,no,yes,cellular,23.0,jul,187.0,4.0,-1.0,0.0,unknown,no,High Risk
29,technician,single,secondary,no,-522,yes,yes,cellular,23.0,jul,89.0,6.0,-1.0,0.0,unknown,no,High Risk
30,management,married,tertiary,no,126,yes,yes,cellular,23.0,jul,75.0,10.0,-1.0,0.0,unknown,no,High Risk
48,retired,married,tertiary,no,4,no,yes,cellular,23.0,jul,70.0,5.0,-1.0,0.0,unknown,no,High Risk
49,services,married,secondary,no,702,no,yes,cellular,23.0,jul,194.0,1.0,-1.0,0.0,unknown,no,High Risk
49,unemployed,divorced,secondary,no,-214,yes,no,cellular,23.0,jul,73.0,1.0,-1.0,0.0,unknown,no,High Risk
40,services,divorced,secondary,no,-81,no,yes,cellular,23.0,jul,186.0,1.0,-1.0,0.0,unknown,no,High Risk
51,services,married,secondary,no,-709,yes,yes,telephone,23.0,jul,38.0,1.0,-1.0,0.0,unknown,no,High Risk
59,technician,married,secondary,no,2342,no,yes,telephone,23.0,jul,226.0,1.0,-1.0,0.0,unknown,no,High Risk
41,technician,married,secondary,no,0,no,yes,cellular,23.0,jul,107.0,1.0,-1.0,0.0,unknown,no,High Risk
50,management,married,tertiary,no,19,no,yes,cellular,23.0,jul,205.0,1.0,-1.0,0.0,unknown,no,High Risk
39,self-employed,married,secondary,no,81,no,yes,cellular,23.0,jul,438.0,1.0,-1.0,0.0,unknown,no,High Risk
38,management,married,tertiary,no,1952,no,yes,cellular,23.0,jul,237.0,1.0,-1.0,0.0,unknown,no,High Risk
41,management,married,tertiary,no,-98,yes,yes,cellular,23.0,jul,244.0,1.0,-1.0,0.0,unknown,no,High Risk
34,services,married,secondary,no,-451,yes,yes,cellular,23.0,jul,498.0,1.0,-1.0,0.0,unknown,no,High Risk
50,management,married,tertiary,no,29,no,yes,unknown,23.0,jul,104.0,1.0,-1.0,0.0,unknown,no,High Risk
41,technician,married,unknown,no,-391,yes,yes,cellular,23.0,jul,137.0,1.0,-1.0,0.0,unknown,no,High Risk
46,admin.,divorced,primary,no,50,yes,yes,cellular,23.0,jul,379.0,1.0,-1.0,0.0,unknown,no,High Risk
30,technician,married,tertiary,no,0,yes,yes,cellular,23.0,jul,232.0,1.0,-1.0,0.0,unknown,no,High Risk
36,self-employed,married,tertiary,no,328,yes,yes,cellular,23.0,jul,136.0,1.0,-1.0,0.0,unknown,no,High Risk
31,blue-collar,married,secondary,no,79,yes,yes,cellular,23.0,jul,235.0,11.0,-1.0,0.0,unknown,no,High Risk
25,blue-collar,single,secondary,no,-247,yes,no,cellular,23.0,jul,633.0,1.0,-1.0,0.0,unknown,yes,High Risk
39,blue-collar,single,secondary,no,94,no,yes,cellular,23.0,jul,87.0,3.0,-1.0,0.0,unknown,no,High Risk
47,retired,divorced,secondary,no,-157,no,yes,unknown,23.0,jul,104.0,1.0,-1.0,0.0,unknown,no,High Risk
55,retired,married,primary,no,159,yes,yes,telephone,23.0,jul,184.0,1.0,-1.0,0.0,unknown,no,High Risk
28,management,single,tertiary,no,-56,no,yes,cellular,23.0,jul,884.0,1.0,-1.0,0.0,unknown,no,High Risk
48,technician,married,secondary,no,480,no,yes,cellular,23.0,jul,371.0,1.0,-1.0,0.0,unknown,no,High Risk
31,admin.,single,secondary,no,33,no,yes,cellular,23.0,jul,194.0,1.0,-1.0,0.0,unknown,no,High Risk
42,self-employed,married,tertiary,no,-426,yes,no,telephone,23.0,jul,160.0,7.0,-1.0,0.0,unknown,no,High Risk
39,technician,divorced,secondary,no,511,no,yes,cellular,23.0,jul,148.0,1.0,-1.0,0.0,unknown,no,High Risk
28,blue-collar,single,secondary,no,-337,no,yes,cellular,23.0,jul,284.0,1.0,-1.0,0.0,unknown,no,High Risk
46,entrepreneur,divorced,tertiary,no,91,no,yes,cellular,23.0,jul,182.0,1.0,-1.0,0.0,unknown,no,High Risk
56,blue-collar,married,primary,no,173,yes,yes,telephone,23.0,jul,31.0,2.0,-1.0,0.0,unknown,no,High Risk
31,management,married,secondary,yes,0,no,yes,cellular,23.0,jul,111.0,1.0,-1.0,0.0,unknown,no,High Risk
60,retired,married,primary,no,566,no,yes,cellular,23.0,jul,423.0,1.0,-1.0,0.0,unknown,no,High Risk
31,admin.,single,secondary,no,5248,no,yes,cellular,23.0,jul,368.0,1.0,-1.0,0.0,unknown,no,High Risk
35,services,divorced,secondary,no,-225,no,no,cellular,23.0,jul,183.0,1.0,-1.0,0.0,unknown,no,High Risk
30,blue-collar,single,secondary,no,163,yes,yes,cellular,23.0,jul,123.0,2.0,-1.0,0.0,unknown,no,High Risk
38,technician,married,primary,no,-1038,no,yes,cellular,23.0,jul,222.0,1.0,-1.0,0.0,unknown,no,High Risk
47,admin.,divorced,secondary,no,136,no,yes,cellular,23.0,jul,70.0,1.0,-1.0,0.0,unknown,no,High Risk
27,self-employed,single,tertiary,no,82,no,yes,cellular,23.0,jul,387.0,1.0,-1.0,0.0,unknown,no,High Risk
37,technician,married,tertiary,no,0,yes,yes,cellular,23.0,jul,155.0,2.0,-1.0,0.0,unknown,no,High Risk
28,technician,single,tertiary,no,-123,no,yes,cellular,23.0,jul,690.0,1.0,-1.0,0.0,unknown,yes,High Risk
38,technician,divorced,secondary,no,1,no,yes,cellular,23.0,jul,73.0,1.0,-1.0,0.0,unknown,no,High Risk
43,self-employed,married,secondary,no,1239,yes,yes,telephone,23.0,jul,355.0,3.0,-1.0,0.0,unknown,no,High Risk
32,entrepreneur,married,secondary,no,126,yes,yes,cellular,23.0,jul,538.0,2.0,-1.0,0.0,unknown,no,High Risk
42,admin.,married,secondary,no,-465,no,yes,cellular,23.0,jul,102.0,1.0,-1.0,0.0,unknown,no,High Risk
33,services,divorced,secondary,no,44,no,yes,cellular,23.0,jul,529.0,1.0,-1.0,0.0,unknown,yes,High Risk
25,management,single,tertiary,no,323,no,yes,cellular,23.0,jul,98.0,1.0,-1.0,0.0,unknown,no,High Risk
25,blue-collar,single,secondary,no,-2,no,yes,cellular,23.0,jul,273.0,2.0,-1.0,0.0,unknown,no,High Risk
28,blue-collar,single,secondary,no,-403,no,yes,cellular,23.0,jul,140.0,2.0,-1.0,0.0,unknown,no,High Risk
48,blue-collar,married,primary,no,-460,no,no,cellular,23.0,jul,135.0,1.0,-1.0,0.0,unknown,no,High Risk
25,services,single,secondary,no,99,no,yes,cellular,23.0,jul,207.0,2.0,-1.0,0.0,unknown,no,High Risk
49,admin.,divorced,secondary,yes,2405,yes,no,cellular,23.0,jul,216.0,8.0,-1.0,0.0,unknown,no,High Risk
60,management,single,tertiary,no,0,no,yes,cellular,23.0,jul,151.0,1.0,-1.0,0.0,unknown,no,High Risk
54,admin.,married,secondary,no,0,yes,yes,cellular,23.0,jul,117.0,1.0,-1.0,0.0,unknown,no,High Risk
57,management,married,tertiary,no,101,no,yes,cellular,23.0,jul,99.0,2.0,-1.0,0.0,unknown,no,High Risk
28,services,single,secondary,no,651,no,yes,cellular,23.0,jul,158.0,2.0,-1.0,0.0,unknown,no,High Risk
32,management,single,secondary,no,131,yes,yes,cellular,23.0,jul,1152.0,2.0,-1.0,0.0,unknown,yes,High Risk
47,housemaid,married,primary,no,0,no,yes,telephone,23.0,jul,203.0,4.0,-1.0,0.0,unknown,no,High Risk
26,services,single,secondary,no,127,yes,yes,cellular,23.0,jul,85.0,3.0,-1.0,0.0,unknown,no,High Risk
48,services,divorced,primary,no,2805,no,yes,cellular,23.0,jul,212.0,2.0,-1.0,0.0,unknown,no,High Risk
35,management,married,secondary,yes,-550,no,yes,cellular,23.0,jul,874.0,3.0,-1.0,0.0,unknown,no,High Risk
26,blue-collar,single,secondary,no,658,no,yes,telephone,23.0,jul,34.0,4.0,-1.0,0.0,unknown,no,High Risk
29,blue-collar,married,unknown,yes,163,yes,yes,cellular,23.0,jul,586.0,2.0,-1.0,0.0,unknown,no,High Risk
49,technician,married,secondary,no,-142,yes,yes,cellular,23.0,jul,73.0,4.0,-1.0,0.0,unknown,no,High Risk
57,management,married,secondary,no,-868,yes,yes,cellular,23.0,jul,186.0,1.0,-1.0,0.0,unknown,no,High Risk
55,retired,divorced,tertiary,no,-458,yes,no,cellular,23.0,jul,1331.0,3.0,-1.0,0.0,unknown,no,High Risk
26,entrepreneur,married,secondary,no,321,yes,yes,cellular,23.0,jul,638.0,2.0,-1.0,0.0,unknown,no,High Risk
30,self-employed,single,tertiary,no,76,no,yes,cellular,23.0,jul,100.0,2.0,-1.0,0.0,unknown,no,High Risk
40,management,married,tertiary,no,2471,yes,yes,cellular,23.0,jul,206.0,1.0,-1.0,0.0,unknown,no,High Risk
43,admin.,married,secondary,no,-465,yes,yes,cellular,23.0,jul,166.0,1.0,-1.0,0.0,unknown,no,High Risk
48,blue-collar,married,primary,no,329,no,yes,telephone,23.0,jul,85.0,6.0,-1.0,0.0,unknown,no,High Risk
43,housemaid,married,secondary,no,743,no,yes,cellular,23.0,jul,323.0,3.0,-1.0,0.0,unknown,no,High Risk
55,services,married,secondary,no,1150,no,yes,cellular,23.0,jul,218.0,3.0,-1.0,0.0,unknown,no,High Risk
57,management,married,tertiary,no,215,no,yes,cellular,23.0,jul,288.0,9.0,-1.0,0.0,unknown,no,High Risk
32,admin.,single,secondary,no,458,no,yes,cellular,23.0,jul,125.0,2.0,-1.0,0.0,unknown,no,High Risk
46,technician,married,secondary,no,475,no,yes,cellular,23.0,jul,158.0,2.0,-1.0,0.0,unknown,no,High Risk
48,services,single,secondary,yes,-470,yes,no,cellular,23.0,jul,544.0,11.0,-1.0,0.0,unknown,no,High Risk
42,services,divorced,secondary,no,0,yes,yes,cellular,23.0,jul,168.0,1.0,-1.0,0.0,unknown,no,High Risk
37,admin.,married,secondary,no,581,yes,yes,cellular,23.0,jul,203.0,4.0,-1.0,0.0,unknown,no,High Risk
46,technician,married,secondary,no,416,yes,yes,cellular,23.0,jul,361.0,3.0,-1.0,0.0,unknown,no,High Risk
56,services,married,secondary,no,-229,no,yes,cellular,23.0,jul,55.0,10.0,-1.0,0.0,unknown,no,High Risk
50,entrepreneur,married,tertiary,no,-168,yes,no,cellular,23.0,jul,1327.0,2.0,-1.0,0.0,unknown,yes,High Risk
28,services,single,secondary,no,-221,no,yes,cellular,23.0,jul,1090.0,12.0,-1.0,0.0,unknown,no,High Risk
27,housemaid,married,secondary,no,4848,yes,yes,telephone,23.0,jul,82.0,3.0,-1.0,0.0,unknown,no,High Risk
34,management,married,tertiary,no,415,no,yes,cellular,23.0,jul,361.0,2.0,-1.0,0.0,unknown,no,High Risk
59,housemaid,married,primary,no,509,no,yes,telephone,23.0,jul,67.0,2.0,-1.0,0.0,unknown,no,High Risk
32,blue-collar,single,secondary,no,799,no,yes,cellular,23.0,jul,2078.0,6.0,-1.0,0.0,unknown,yes,High Risk
42,technician,married,secondary,no,-470,yes,yes,cellular,23.0,jul,185.0,10.0,-1.0,0.0,unknown,no,High Risk
41,admin.,divorced,secondary,no,0,no,yes,cellular,23.0,jul,400.0,2.0,-1.0,0.0,unknown,no,High Risk
